岗位名称,公司,规模,公司领域,学历要求,经验要求,技能需求,福利待遇,薪资,薪资原文,省,市,区,商圈,经度,纬度,岗位链接,jobId
游戏测试,广州荣事天科技,0-20人,游戏,中专/中技,1-3年,"['Java', '计算机相关专业', '主机游戏测试经验', '软件测试经验', '丰富的游戏经验', '偏瘦的不要', '1.65米以下不要']",[],,190-210元/天,广东,广州,番禺区,市桥,113.385449,22.963686,https://www.zhipin.com/job_detail/1f2369c69c8072d60nd42Ny9FFBY.html,1f2369c69c8072d60nd42Ny9FFBY
游戏测试,广州魔豆创游科技,20-99人,游戏,大专,1-3年,"['丰富的游戏经验', '手游测试经验']","['团建聚餐', '年终奖', '员工旅游', '夜班补助', '绩效奖金', '五险一金', '带薪年假', '零食下午茶', '定期体检']",6500.0,4-9K·13薪,广东,广州,天河区,小新塘,113.402719,23.166752,https://www.zhipin.com/job_detail/9ed8002f1055637d1HF72d64ElJW.html,9ed8002f1055637d1HF72d64ElJW
游戏专员,承婕教育,0-20人,培训/辅导机构,本科,经验不限,['丰富的游戏经验'],"['年终奖', '五险一金', '加班补助']",6500.0,4-9K,广东,广州,天河区,天河北,113.3344959872785,23.14937943476253,https://www.zhipin.com/job_detail/6fc5ab9b03b117230nV729u9GFdT.html,6fc5ab9b03b117230nV729u9GFdT
cocos试玩游戏工程师,隐伸,20-99人,游戏,大专,5-10年,"['Cocos Creator', 'HTML5', 'LayaAir/Egret']","['团建聚餐', '节日福利', '五险一金', '零食下午茶']",27500.0,25-30K,广东,广州,黄埔区,大沙,113.496274,23.153573,https://www.zhipin.com/job_detail/d369ed70a62695870nF_3du1EVdX.html,d369ed70a62695870nF_3du1EVdX
游戏策划/系统策划,广州七米,20-99人,游戏,本科,5-10年,['SLG游戏'],"['底薪加提成', '团建聚餐', '年终奖', '餐补', '全勤奖', '带薪年假', '五险一金', '保底工资']",17500.0,15-20K·13薪,广东,广州,黄埔区,鱼珠,113.418087,23.10159,https://www.zhipin.com/job_detail/6a28e311b13c17f80nBy0tW5GFtY.html,6a28e311b13c17f80nBy0tW5GFtY
游戏 测试负责人,某小型游戏公司,20-99人,游戏,本科,5-10年,"['自动化测试', '功能测试', '性能测试', '游戏测试']",[],50000.0,35-65K·15薪,广东,广州,,,113.349326,23.007119,https://www.zhipin.com/job_detail/d3b249ed9de044210nF929S5E1JR.html,d3b249ed9de044210nF929S5E1JR
游戏角色,汉克时代,1000-9999人,互联网,大专,3-5年,"['有游戏角色经验', 'MAYA', 'PS', '3D MAX', '美术专业', '无需外派', '自研项目', '五险一金', '周末双休', '1-3年游戏角色经验', '角色建模', '角色原画', '卡通']","['定期体检', '五险一金', '节日福利', '生日福利', '带薪年假', '团建聚餐']",21500.0,18-25K,广东,广州,海珠区,琶洲,113.347698,23.100022,https://www.zhipin.com/job_detail/e00420761f2c7e2a0nJ52N-7EVRS.html,e00420761f2c7e2a0nJ52N-7EVRS
游戏测试主管,逸娱游戏,20-99人,游戏,本科,3-5年,[],"['带薪年假', '团建聚餐', '餐补', '绩效奖金', '节日福利', '五险一金']",13500.0,12-15K,广东,广州,天河区,棠下,113.375404,23.132415,https://www.zhipin.com/job_detail/09248f1e30e7573103190tW7F1dQ.html,09248f1e30e7573103190tW7F1dQ
游戏测试工程师,忆页信息科技,0-20人,游戏,本科,,"['丰富的游戏经验', '手游测试经验', '手游测试']",[],,100-150元/天,广东,广州,天河区,体育中心,113.33021,23.133986,https://www.zhipin.com/job_detail/62139ff4b0fc03261XZz39W-EFRZ.html,62139ff4b0fc03261XZz39W-EFRZ
游戏策划【急招  大厂正编】,杭州某大型金融科技平台公司,10000人以上,互联网,本科,5-10年,"['技能系统设计', '平衡制定', '休闲益智', '休闲游戏', '小游戏', '关卡设计']","['餐补', '节日福利', '全勤奖', '住房补贴', '定期体检', '带薪年假', '补充医疗保险', '意外险', '通讯补贴', '免费班车', '加班补助', '员工旅游', '交通补助', '股票期权', '绩效奖金', '年终奖', '节假日加班费', '五险一金', '团建聚餐', '包吃']",25000.0,20-30K·14薪,广东,广州,,,113.34942672749116,23.10389472363282,https://www.zhipin.com/job_detail/baad876035d81c440nZ83tq1EVJS.html,baad876035d81c440nZ83tq1EVJS
初级游戏测试工程师,万匠互动,20-99人,游戏,本科,1-3年,"['手游测试经验', '小程序测试']","['绩效奖金', '全勤奖', '带薪年假', '餐补', '节日福利', '五险一金', '团建聚餐', '交通补助']",6000.0,4-8K,广东,广州,天河区,小新塘,113.40145406858493,23.165854421851286,https://www.zhipin.com/job_detail/e01195344734b5440nB_09S6ElNV.html,e01195344734b5440nB_09S6ElNV
游戏测试,苍明,0-20人,游戏,大专,1-3年,"['功能测试', '测试', '游戏测试']",[],5500.0,4-7K,广东,广州,天河区,棠下,113.3757,23.13213,https://www.zhipin.com/job_detail/f05414c1dbde8da80Xx6396-Ew~~.html,f05414c1dbde8da80Xx6396-Ew~~
游戏测试,陆游网络,20-99人,游戏,大专,1-3年,"['测试', '测试工程师', '游戏', '游戏测试']",[],4000.0,3-5K,广东,广州,天河区,东圃,113.401409,23.121115,https://www.zhipin.com/job_detail/773efdde5246bb7b3nJy2N61FFE~.html,773efdde5246bb7b3nJy2N61FFE~
游戏测试,猴猴玩,20-99人,游戏,大专,1-3年,"['手游测试经验', '主机游戏测试经验', '丰富的游戏经验']",[],5500.0,5-6K,广东,广州,天河区,车陂,113.382986,23.118978,https://www.zhipin.com/job_detail/addd3592b7b187501HJy29i8FFRS.html,addd3592b7b187501HJy29i8FFRS
游戏测试,圆梦海岸,100-499人,培训/辅导机构,学历不限,在校/应届,"['听力残疾无限制', '听力残疾', '轻度/中度言语残疾', '言语残疾', '视力残疾', '轻度/中度视力残疾', '主机游戏测试经验']","['零食下午茶', '生日福利', '股票期权', '员工旅游', '五险一金', '绩效奖金', '团建聚餐']",3500.0,3-4K,广东,广州,番禺区,市桥,113.317238,22.969012,https://www.zhipin.com/job_detail/fdcadd64fcbd16891HN_2Nm5GVdY.html,fdcadd64fcbd16891HN_2Nm5GVdY
游戏测试,上海仙火,100-499人,游戏,大专,1-3年,['测试'],"['带薪年假', '五险一金', '年终奖', '定期体检', '包吃', '补充医疗保险', '节日福利', '股票期权', '零食下午茶', '员工旅游']",7500.0,7-8K,广东,广州,天河区,员村,113.3612,23.12468,https://www.zhipin.com/job_detail/e16d0f2bef9c58e803d-3tS5Elc~.html,e16d0f2bef9c58e803d-3tS5Elc~
游戏测试,佳彬网络,100-499人,社交网络,本科,经验不限,"['游戏测试', '端游']","['定期体检', '带薪年假', '零食下午茶', '五险一金', '年终奖', '员工旅游']",8500.0,6-11K,广东,广州,天河区,珠江新城,113.322242,23.122817,https://www.zhipin.com/job_detail/81d8e16c605ea08d1Hx92NS7Flo~.html,81d8e16c605ea08d1Hx92NS7Flo~
游戏QA测试,上海越山,20-99人,游戏,大专,1-3年,['手游测试经验'],"['节日福利', '带薪年假', '定期体检', '全勤奖', '零食下午茶', '五险一金']",6500.0,5-8K,广东,广州,天河区,东圃,113.401848,23.111286,https://www.zhipin.com/job_detail/73a30d6ae0cf1c251HR-3ty_FFZV.html,73a30d6ae0cf1c251HR-3ty_FFZV
游戏数据分析师,欢畅互娱,20-99人,游戏,本科,1-3年,"['数据分析/挖掘经验', '文娱/游戏行业数据相关经验', 'SQL', 'Python', '数学/统计相关专业']","['带薪年假', '节假日加班费', '员工旅游', '定期体检', '零食下午茶', '全勤奖', '团建聚餐', '五险一金']",15500.0,11-20K,广东,广州,天河区,车陂,113.40199532104711,23.166261243770894,https://www.zhipin.com/job_detail/45973b1eee1a143a03173dS6FlBQ.html,45973b1eee1a143a03173dS6FlBQ
游戏制作人,深圳冰川网络,1000-9999人,游戏,本科,5-10年,"['SLG游戏', '卡牌/战棋', '模拟经营']","['节日福利', '生日福利', '免费班车', '五险一金', '零食下午茶', '带薪年假', '定期体检', '团建聚餐']",45000.0,30-60K,广东,广州,天河区,车陂,113.383432,23.116833,https://www.zhipin.com/job_detail/58cde14421cea5bf1HNy2ty1E1ZW.html,58cde14421cea5bf1HNy2ty1E1ZW
游戏测试-高级/资深/主QA 全国不限,某知名游戏公司,1000-9999人,游戏,本科,3-5年,"['Python', 'C++', 'MySQL', 'Java', '主机游戏测试经验', '手游测试经验', '丰富的游戏经验', '游戏测试开发', '游戏性能测试', '游戏引擎测试开发', '游戏测试工具开发']","['包吃', '项目奖金', '年终奖', '五险一金', '补充医疗保险', '员工旅游', '团建聚餐', '节日福利', '生日福利', '股票期权', '餐补', '定期体检', '带薪年假', '六险一金', '零食下午茶']",45000.0,30-60K·16薪,广东,广州,,,113.40534366487563,23.0927173011172,https://www.zhipin.com/job_detail/8d6147ff76e1ac500nZ42NS-FVRW.html,8d6147ff76e1ac500nZ42NS-FVRW
海外IAA游戏投放（广告变现）,广州知行企业服务...,100-499人,互联网,本科,5-10年,"['海外广告投放', '游戏广告投放', '企业品牌方', '游戏广告投放经验', '海外广告投放经验', '信息流投放经验', '其他广告投放经验', '媒介代理/广告商经验', '媒介/媒体资源方经验']","['生日福利', '节日福利', '零食下午茶', '五险一金', '带薪年假', '绩效奖金', '全勤奖']",22500.0,15-30K,广东,广州,天河区,棠下,113.379966,23.117695,https://www.zhipin.com/job_detail/7702f734d71bd89d0nJ63Nu4EFdT.html,7702f734d71bd89d0nJ63Nu4EFdT
MMO游戏运营,三七互娱,1000-9999人,互联网,本科,3-5年,"['手游', '立项', '不接受居家办公', '资深游戏玩家', 'RPG游戏', '游戏活动运营', 'MMORPG', '数据分析能力', 'MMO', '产品调优', 'LTV']","['零食下午茶', '年终奖', '定期体检', '补充医疗保险', '股票期权', '餐补', '五险一金', '全勤奖', '团建聚餐', '生日福利', '绩效奖金', '带薪年假', '节日福利', '交通补助', '员工旅游']",19500.0,14-25K·14薪,广东,广州,海珠区,琶洲,113.338422,23.104179,https://www.zhipin.com/job_detail/953565e5d16e57c90nF729-6EVNT.html,953565e5d16e57c90nF729-6EVNT
游戏java开发工程师（中高级）,广州长曜网络科技,20-99人,计算机软件,本科,5-10年,"['Java', '不接受居家办公', '分布式经验', 'SpringCloud', 'MySQL', 'Redis', 'Spring', '游戏后端经验']","['绩效奖金', '全勤奖', '节日福利', '团建聚餐', '零食下午茶', '生日福利', '带薪年假', '员工旅游', '年终奖', '五险一金', '五险一金']",19000.0,15-23K,广东,广州,天河区,东圃,113.405662,23.120069,https://www.zhipin.com/job_detail/af1e5fe68f39d4a40nd-3N21FlBZ.html,af1e5fe68f39d4a40nd-3N21FlBZ
游戏项目主测试-【游戏事业部】（广州）,快手,10000人以上,社交网络与媒体,本科,3-5年,"['手游测试经验', '丰富的游戏经验']","['带薪年假', '定期体检', '年终奖', '补充医疗保险', '五险一金', '股票期权', '节日福利']",30000.0,20-40K·16薪,广东,广州,天河区,棠下,113.351047,23.118836,https://www.zhipin.com/job_detail/03f9f2c01669ef511HR83ti4ElVX.html,03f9f2c01669ef511HR83ti4ElVX
iaa游戏投放,火树游戏,100-499人,游戏,大专,3-5年,"['信息流投放经验', '企业品牌方经验', '游戏广告投放经验', '游戏广告投放', '企业品牌方', '信息流投放']","['五险一金', '生日福利', '绩效奖金', '年终奖', '零食下午茶', '包吃', '节假日加班费', '带薪年假', '全勤奖', '节日福利', '保底工资', '定期体检', '餐补', '员工旅游', '法定节假日三薪', '补充医疗保险', '团建聚餐']",15000.0,11-19K·13薪,广东,广州,黄埔区,鱼珠,113.434752,23.09681,https://www.zhipin.com/job_detail/6d40d21f1a8643620ndy2NW1FFFZ.html,6d40d21f1a8643620ndy2NW1FFFZ
游戏外设产品经理,永固科技,20-99人,互联网,本科,3-5年,['游戏外设'],"['五险一金', '节日福利', '底薪加提成', '员工旅游', '团建聚餐', '零食下午茶']",15000.0,12-18K,广东,广州,番禺区,亚运大道中,113.4527194004302,22.94161890333341,https://www.zhipin.com/job_detail/9c9fed38908324760nJ739y-GVZY.html,9c9fed38908324760nJ739y-GVZY
GG游戏广告投手,高希霸互动,100-499人,广告/公关/会展,大专,1-3年,"['其他', '海外广告投放', '媒介代理/广告商', '游戏广告投放经验', 'GG', '谷歌']","['年终奖', '五险', '零食下午茶', '团建聚餐', '生日福利', '带薪年假', '保底工资', '底薪加提成', '节日福利', '员工旅游', '绩效奖金']",22500.0,15-30K·13薪,广东,广州,番禺区,大石,113.33298269053773,22.99434629782986,https://www.zhipin.com/job_detail/710559d1396cebfd0nF83NS1GFFW.html,710559d1396cebfd0nF83NS1GFFW
游戏测试主管（SLG）,奇侠互娱,100-499人,游戏,本科,10年以上,[],"['节日福利', '定期体检', '加班补助', '补充医疗保险', '餐补', '团建聚餐', '五险一金', '年终奖', '带薪年假', '生日福利', '零食下午茶']",30000.0,25-35K,广东,广州,天河区,天河北,113.32349,23.125067,https://www.zhipin.com/job_detail/179bb26dc33aa24a0nJ62ti1GFdY.html,179bb26dc33aa24a0nJ62ti1GFdY
游戏汉化（英中/韩中）,语言桥,500-999人,翻译,本科,5-10年,"['专业翻译公司', '笔译', '坐班', '兼职', '无需坐班', '全职']","['年终奖', '带薪年假', '通讯补贴', '五险一金', '零食下午茶', '节日福利', '员工旅游', '交通补助', '加班补助']",22500.0,15-30K,广东,广州,天河区,体育中心,113.31973,23.12688,https://www.zhipin.com/job_detail/9dbbf1f21c799b580nFz29y4GVdT.html,9dbbf1f21c799b580nFz29y4GVdT
游戏系统策划,广州忆游未尽,100-499人,游戏,大专,1-3年,['RPG游戏'],"['五险一金', '免费班车', '交通补助', '零食下午茶', '员工旅游', '加班补助', '全勤奖', '绩效奖金', '生日福利', '带薪年假', '年终奖', '定期体检', '补充医疗保险', '节日福利']",16000.0,12-20K·13薪,广东,广州,黄埔区,高唐,113.416994,23.176477,https://www.zhipin.com/job_detail/8d24671212ec46271Xd42Ny5ElBY.html,8d24671212ec46271Xd42Ny5ElBY
游戏数值策划,广州衔尾蛇互动科技,20-99人,游戏,大专,1-3年,"['ARPG', '战斗数值策划', '养成数值', '暗黑破坏神', '流放之路']","['带薪年假', '包吃', '有无线网', '零食下午茶', '五险一金', '年终奖', '节日福利']",20000.0,15-25K·13薪,广东,广州,天河区,车陂,113.386847233637,23.1109473066889,https://www.zhipin.com/job_detail/1889264eb8cd99690nJ43dm5EFpZ.html,1889264eb8cd99690nJ43dm5EFpZ
测试工程师（高级/资深）,恺英网络广州研发,100-499人,游戏,学历不限,经验不限,"['手游测试经验', 'SLG', '功能测试', '专项测试', 'RPG/回合制测试经验']","['全勤奖', '节日福利', '五险一金', '零食下午茶', '绩效奖金', '包吃', '年终奖', '意外险', '定期体检', '员工旅游', '带薪年假', '餐补', '法定节假日三薪', '交通补助', '保底工资', '团建聚餐']",21500.0,18-25K,广东,广州,天河区,棠下,113.384642,23.118971,https://www.zhipin.com/job_detail/403e4dfef1fc6ae10nF82Ni0FFNQ.html,403e4dfef1fc6ae10nF82Ni0FFNQ
游戏发行负责人（SLG）,游酷盛世,500-999人,游戏,本科,5-10年,"['SLG游戏', '游戏发行', '游戏运营']","['生日礼物', '节日福利', '补充医疗保险', '年终奖', '生日福利', '包吃', '绩效奖金', '零食下午茶', '定期体检', '全勤奖', '五险一金', '带薪年假']",39000.0,28-50K,广东,广州,天河区,五山,113.337838,23.154349,https://www.zhipin.com/job_detail/e67e6d69d28e97e00nB-29W5F1FS.html,e67e6d69d28e97e00nB-29W5F1FS
软件测试工程师,魔橙,100-499人,互联网,本科,1-3年,['手游测试经验'],"['交通补助', '年终奖', '餐补', '带薪年假', '五险一金']",10000.0,8-12K,广东,广州,,,113.435409,23.167295,https://www.zhipin.com/job_detail/ac286808e897d6790nB82Ny_FFtR.html,ac286808e897d6790nB82Ny_FFtR
测试组长（软件测试方向 游戏）,广州乐牛,500-999人,游戏,本科,10年以上,"['功能测试', '性能测试', '自动化测试', '渗透测试', '压力测试', '计算机相关专业', '测试工作经验', '自动化测试经验', '掌握软件测试理论和流程', '游戏', '软件测试']","['五险一金', '带薪年假', '全勤奖', '年终奖', '零食下午茶', '交通补助', '定期体检', '包吃', '节日福利', '员工旅游']",20000.0,15-25K·13薪,广东,广州,海珠区,琶洲,113.402623,23.09413,https://www.zhipin.com/job_detail/d8341915d86bdc100nd73d-9EFJU.html,d8341915d86bdc100nd73d-9EFJU
游戏后端主程,广州天镜互游科技,0-20人,游戏,本科,5-10年,"['C++', '团队管理经验', 'sky net', 'MySQL', 'Lua', 'Linux开发/部署经验']","['零食下午茶', '节日福利', '绩效奖金', '包吃', '加班补助', '员工旅游', '生日福利', '年终奖', '五险一金', '定期体检', '餐补', '团建聚餐']",32500.0,25-40K,广东,广州,天河区,天河北,113.3218127841349,23.118563750400664,https://www.zhipin.com/job_detail/0fd43c52879e5b341HN50tS0GFdY.html,0fd43c52879e5b341HN50tS0GFdY
游戏服务端（无尽冬日--福州）,点点互动,1000-9999人,游戏,本科,5-10年,[],"['带薪年假', '定期体检', '五险一金', '补充医疗保险', '加班补助', '节日福利', '员工旅游', '餐补', '股票期权', '交通补助', '零食下午茶', '年终奖']",25000.0,20-30K·14薪,广东,广州,天河区,棠下,113.382356,23.117531,https://www.zhipin.com/job_detail/ffd3101b84e338d20nZy0960EFRX.html,ffd3101b84e338d20nZy0960EFRX
游戏数值策划,麟龙游戏,100-499人,游戏,大专,1-3年,['卡牌/战棋'],"['零食下午茶', '定期体检', '包吃', '员工旅游', '带薪年假', '餐补', '全勤奖', '交通补助', '节日福利', '五险一金']",16000.0,12-20K,广东,广州,天河区,棠下,113.373555,23.128887,https://www.zhipin.com/job_detail/7b112b8066514b7e0ndy09i9FVRS.html,7b112b8066514b7e0ndy09i9FVRS
游戏制作人,疯狂游戏,100-499人,游戏,本科,5-10年,"['模拟经营', '休闲益智', '射击游戏', 'SLG游戏', '卡牌/战棋']","['带薪年假', '员工旅游', '零食下午茶', '节日福利', '住房补贴', '法定节假日三薪', '五险一金', '补充医疗保险', '定期体检', '隐形福利', '年终奖', '生日福利', '股票期权']",45000.0,40-50K,广东,广州,黄埔区,大沙,113.417483,23.102054,https://www.zhipin.com/job_detail/7b39a14e9b7a1c8e0nF53d-0FlZT.html,7b39a14e9b7a1c8e0nF53d-0FlZT
web测试工程师,魔幻科技,100-499人,游戏,本科,1-3年,[],"['定期体检', '交通补助', '员工旅游', '团建聚餐', '五险一金', '节日福利', '零食下午茶', '包吃', '绩效奖金', '带薪年假', '通讯补贴', '生日福利', '年终奖', '全勤奖', '股票期权', '加班补助']",35000.0,25-45K·13薪,广东,广州,天河区,跑马场,113.349043,23.118009,https://www.zhipin.com/job_detail/d265a42f816ceab70nR52dW4EVtZ.html,d265a42f816ceab70nR52dW4EVtZ
IP衍生品设计师（二次元/游戏类IP方向）,谷玩文化,0-20人,文化艺术/娱乐,本科,3-5年,"['五险一金', '带薪假期', '周末双休', '日常用品', '玩具', 'PS', 'AI', 'Rhino', 'Lumion', '现场办公', '熟悉施工工艺', '独立完成效果图', '潮玩', 'IP衍生品', '手办', '二次元']","['零食下午茶', '五险一金', '节假日加班费', '带薪年假', '年终奖']",10000.0,8-12K·13薪,广东,广州,海珠区,琶洲,113.344207,23.103306,https://www.zhipin.com/job_detail/c64a9aa063f8b8190nZ72t-5F1BX.html,c64a9aa063f8b8190nZ72t-5F1BX
游戏策划,光娱游戏,20-99人,游戏,本科,3-5年,[],"['五险一金', '交通补助', '带薪年假', '零食下午茶', '餐补', '牛人带队', '绩效奖金', '定期体检', '生日福利', '节日福利']",16000.0,12-20K,广东,广州,天河区,棠下,113.340455,23.138293,https://www.zhipin.com/job_detail/1835aa98d25e767c0nBy2N-6EFJY.html,1835aa98d25e767c0nBy2N-6EFJY
Steam游戏发行,鑫昇科技,20-99人,文化艺术/娱乐,本科,1-3年,"['不接受居家办公', '端游', 'Steam游戏发行', '射击游戏', '发行运营', '渠道推广经验', '游戏社群/用户运营']","['团建聚餐', '股票期权', '带薪年假', '有无线网', '员工旅游', '年终奖', '五险一金', '节日福利', '零食下午茶']",15000.0,12-18K,广东,广州,番禺区,市桥,113.348521,23.003452,https://www.zhipin.com/job_detail/33b661651742672f0nF839-8E1BX.html,33b661651742672f0nF839-8E1BX
小游戏产品运营(A131262),波克城市,1000-9999人,游戏,本科,5-10年,"['卡牌/战棋', '手游', '模拟经营', '资深游戏玩家']","['交通补助', '工龄奖', '住房补贴', '带薪年假', '团建聚餐', '生日福利', '定期体检', '零食下午茶', '节日福利', '补充医疗保险', '年终奖', '五险一金', '员工旅游', '包吃']",27500.0,20-35K,广东,广州,天河区,天河公园,113.370484,23.124162,https://www.zhipin.com/job_detail/bf87089df420f94e0nZz3Ny1GFtR.html,bf87089df420f94e0nZz3Ny1GFtR
